project_id,project_name,district,state,latitude,longitude,land_area_acres,comp_offered_lakhs,comp_demanded_lakhs,litigation_cases,title_dispute_count,comp_disbursal_delay_months,public_objections_count,slao_officer_vacant,forest_clearance_status,env_clearance_status,delay_risk_label,source_portal
PRJ_MST_1127,Highway Project #127 (Maharashtra),Central Division,MAHARASHTRA,18.1302,74.0588,264.16,2053.89,3242.34,3,1,23,65,0,APPROVED,PENDING,72.12,dataset nhidcl.csv
PRJ_MST_1128,Freight Corridor Project #128 (Maharashtra),Central Division,MAHARASHTRA,19.3625,73.0479,80.96,492.09,802.54,0,3,5,101,0,PENDING,REJECTED,74.78,dataset nhidcl.csv
PRJ_MST_1129,Power Grid Line Project #129 (Maharashtra),Central Division,MAHARASHTRA,18.2892,74.7985,163.44,1445.2,1935.8,2,1,11,95,0,APPROVED,APPROVED,49.77,dataset nhidcl.csv
PRJ_MST_1130,Urban Transit Corridor Project #130 (Maharashtra),Central Division,MAHARASHTRA,18.9634,73.161,312.35,3256.63,4050.7,4,1,35,53,1,PENDING,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1131,Industrial Zone Project #131 (Maharashtra),Central Division,MAHARASHTRA,20.1263,73.1787,104.17,661.22,939.59,2,0,1,39,1,APPROVED,APPROVED,49.05,dataset nhidcl.csv
PRJ_MST_1132,Bulk Water Pipeline Project #132 (Maharashtra),Central Division,MAHARASHTRA,18.9923,73.7407,166.29,1843.8,2954.49,2,4,10,27,0,APPROVED,APPROVED,52.56,dataset nhidcl.csv
PRJ_MST_1133,Highway Project #133 (Maharashtra),Central Division,MAHARASHTRA,19.7413,73.3916,223.59,1692.49,2453.3,7,3,33,36,0,APPROVED,APPROVED,85.32,dataset nhidcl.csv
PRJ_MST_1134,Freight Corridor Project #134 (Maharashtra),Central Division,MAHARASHTRA,18.5791,73.5322,54.11,469.15,765.92,3,2,25,104,0,APPROVED,APPROVED,70.05,dataset nhidcl.csv
PRJ_MST_1135,Power Grid Line Project #135 (Maharashtra),Central Division,MAHARASHTRA,19.9232,73.6834,181.74,1623.11,2683.26,0,4,17,64,0,PENDING,REJECTED,87.09,dataset nhidcl.csv
PRJ_MST_1136,Urban Transit Corridor Project #136 (Maharashtra),Central Division,MAHARASHTRA,19.2256,74.6432,34.75,248.41,364.05,3,0,20,104,0,PENDING,APPROVED,70.45,dataset nhidcl.csv
PRJ_MST_1137,Industrial Zone Project #137 (Maharashtra),Central Division,MAHARASHTRA,18.8494,73.7102,122.84,764.96,921.42,5,2,35,73,0,REJECTED,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1138,Bulk Water Pipeline Project #138 (Maharashtra),Central Division,MAHARASHTRA,18.7601,73.9879,268.17,2324.19,3673.11,7,2,21,54,0,PENDING,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1139,Highway Project #139 (Maharashtra),Central Division,MAHARASHTRA,20.0505,74.4015,256.11,1889.36,2905.03,6,2,29,3,0,APPROVED,APPROVED,75.99,dataset nhidcl.csv
PRJ_MST_1140,Freight Corridor Project #140 (Maharashtra),Central Division,MAHARASHTRA,19.0591,73.5888,330.71,3948.68,5096.1,4,5,29,98,0,APPROVED,REJECTED,95.0,dataset nhidcl.csv
PRJ_MST_1141,Power Grid Line Project #141 (Maharashtra),Central Division,MAHARASHTRA,20.0153,73.9899,276.38,1799.26,2914.04,2,3,7,9,0,PENDING,REJECTED,75.21,dataset nhidcl.csv
PRJ_MST_1142,Urban Transit Corridor Project #142 (Maharashtra),Central Division,MAHARASHTRA,18.4887,74.4963,91.03,926.84,1240.03,7,1,33,46,0,APPROVED,APPROVED,81.34,dataset nhidcl.csv
PRJ_MST_1143,Industrial Zone Project #143 (Maharashtra),Central Division,MAHARASHTRA,18.9201,74.4851,318.64,3482.89,5572.64,0,3,8,74,0,APPROVED,APPROVED,47.69,dataset nhidcl.csv
PRJ_MST_1144,Bulk Water Pipeline Project #144 (Maharashtra),Central Division,MAHARASHTRA,19.312,75.2461,202.25,1863.8,2655.4,4,6,19,13,0,REJECTED,APPROVED,89.39,dataset nhidcl.csv
PRJ_MST_1145,Highway Project #145 (Maharashtra),Central Division,MAHARASHTRA,19.5991,75.0382,298.82,2438.49,3699.09,1,2,24,37,1,PENDING,APPROVED,80.24,dataset nhidcl.csv
PRJ_MST_1146,Freight Corridor Project #146 (Maharashtra),Central Division,MAHARASHTRA,18.9634,74.7238,324.42,2032.86,2475.86,7,1,18,11,1,REJECTED,APPROVED,95.0,dataset nhidcl.csv
PRJ_MST_1147,Power Grid Line Project #147 (Maharashtra),Central Division,MAHARASHTRA,19.4539,73.8331,293.56,2805.58,3544.69,6,6,4,44,1,APPROVED,PENDING,86.2,dataset nhidcl.csv
PRJ_MST_1148,Urban Transit Corridor Project #148 (Maharashtra),Central Division,MAHARASHTRA,18.5761,74.4387,150.09,1642.81,2170.13,5,0,10,16,1,PENDING,PENDING,81.58,dataset nhidcl.csv
PRJ_MST_1149,Industrial Zone Project #149 (Maharashtra),Central Division,MAHARASHTRA,19.2763,73.6889,217.4,1588.24,2491.65,0,1,14,79,0,APPROVED,APPROVED,40.16,dataset nhidcl.csv
PRJ_MST_1150,Bulk Water Pipeline Project #150 (Maharashtra),Central Division,MAHARASHTRA,20.1768,72.9775,162.79,1109.24,1570.92,2,3,7,34,0,PENDING,APPROVED,58.63,dataset nhidcl.csv
PRJ_MST_1151,Highway Project #151 (Maharashtra),Central Division,MAHARASHTRA,19.3982,73.9731,249.07,2398.66,3522.18,3,1,18,65,0,APPROVED,REJECTED,72.47,dataset nhidcl.csv
PRJ_MST_1152,Freight Corridor Project #152 (Maharashtra),Central Division,MAHARASHTRA,19.4797,75.0826,179.95,1659.96,2259.67,6,0,22,74,1,REJECTED,APPROVED,95.0,dataset nhidcl.csv
PRJ_MST_1153,Power Grid Line Project #153 (Maharashtra),Central Division,MAHARASHTRA,19.4885,74.2907,62.33,423.09,598.2,6,0,26,40,1,REJECTED,APPROVED,95.0,dataset nhidcl.csv
PRJ_MST_1154,Urban Transit Corridor Project #154 (Maharashtra),Central Division,MAHARASHTRA,18.7967,73.5656,232.64,2204.55,3343.58,0,0,31,66,0,APPROVED,APPROVED,55.62,dataset nhidcl.csv
PRJ_MST_1155,Industrial Zone Project #155 (Maharashtra),Central Division,MAHARASHTRA,19.8298,73.3963,87.55,861.49,1113.1,1,3,25,28,0,APPROVED,REJECTED,69.2,dataset nhidcl.csv
PRJ_MST_1156,Bulk Water Pipeline Project #156 (Maharashtra),Central Division,MAHARASHTRA,20.1672,75.1993,265.84,1912.74,2696.51,2,3,26,17,0,APPROVED,APPROVED,60.26,dataset nhidcl.csv
PRJ_MST_1157,Highway Project #157 (Maharashtra),Central Division,MAHARASHTRA,19.172,73.1722,54.85,548.76,844.35,0,1,18,19,1,APPROVED,PENDING,65.73,dataset nhidcl.csv
PRJ_MST_1158,Freight Corridor Project #158 (Maharashtra),Central Division,MAHARASHTRA,19.1943,73.5734,22.41,233.86,379.85,7,3,28,110,0,REJECTED,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1159,Power Grid Line Project #159 (Maharashtra),Central Division,MAHARASHTRA,19.8697,73.0028,130.38,942.75,1327.73,7,1,32,13,0,PENDING,APPROVED,91.65,dataset nhidcl.csv
PRJ_MST_1160,Urban Transit Corridor Project #160 (Maharashtra),Central Division,MAHARASHTRA,18.3843,74.4793,339.85,2534.0,3977.33,7,3,18,33,0,APPROVED,PENDING,82.68,dataset nhidcl.csv
PRJ_MST_1161,Industrial Zone Project #161 (Maharashtra),Central Division,MAHARASHTRA,20.0728,74.0089,251.32,2645.43,3272.27,5,1,36,48,0,APPROVED,APPROVED,77.08,dataset nhidcl.csv
PRJ_MST_1162,Bulk Water Pipeline Project #162 (Maharashtra),Central Division,MAHARASHTRA,19.5704,73.2651,156.52,1025.19,1508.95,4,4,18,53,1,PENDING,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1163,Highway Project #163 (Maharashtra),Central Division,MAHARASHTRA,19.9341,72.8654,59.85,509.26,697.46,3,5,32,30,0,PENDING,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1164,Freight Corridor Project #164 (Maharashtra),Central Division,MAHARASHTRA,19.4219,74.3836,39.92,433.35,616.89,6,3,15,57,1,APPROVED,PENDING,93.8,dataset nhidcl.csv
PRJ_MST_1165,Power Grid Line Project #165 (Maharashtra),Central Division,MAHARASHTRA,19.1912,73.1275,259.65,2058.94,2633.35,7,2,22,103,0,APPROVED,APPROVED,77.89,dataset nhidcl.csv
PRJ_MST_1166,Urban Transit Corridor Project #166 (Maharashtra),Central Division,MAHARASHTRA,18.9539,72.8811,318.8,2146.79,2741.04,7,2,6,41,1,PENDING,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1167,Industrial Zone Project #167 (Maharashtra),Central Division,MAHARASHTRA,18.2687,75.2364,25.29,210.14,303.46,1,3,25,57,1,PENDING,APPROVED,86.11,dataset nhidcl.csv
PRJ_MST_1168,Bulk Water Pipeline Project #168 (Maharashtra),Central Division,MAHARASHTRA,19.0846,74.0728,212.77,1878.9,2855.18,3,3,31,81,0,APPROVED,APPROVED,69.35,dataset nhidcl.csv
PRJ_MST_1169,Highway Project #169 (Maharashtra),Central Division,MAHARASHTRA,18.6544,73.2569,260.44,1898.38,3088.19,5,6,11,29,0,REJECTED,APPROVED,94.44,dataset nhidcl.csv
PRJ_MST_1170,Freight Corridor Project #170 (Maharashtra),Central Division,MAHARASHTRA,19.4434,74.1713,116.43,705.17,1171.9,0,4,7,24,0,PENDING,PENDING,66.63,dataset nhidcl.csv
PRJ_MST_1171,Power Grid Line Project #171 (Maharashtra),Central Division,MAHARASHTRA,19.7911,74.4218,192.52,1576.12,2462.95,7,3,4,62,0,APPROVED,PENDING,73.47,dataset nhidcl.csv
PRJ_MST_1172,Urban Transit Corridor Project #172 (Maharashtra),Central Division,MAHARASHTRA,19.7484,74.4026,288.9,1958.16,2681.45,4,1,27,18,1,APPROVED,APPROVED,73.36,dataset nhidcl.csv
PRJ_MST_1173,Industrial Zone Project #173 (Maharashtra),Central Division,MAHARASHTRA,20.1572,73.8071,216.79,1510.37,2122.92,4,3,4,71,0,APPROVED,PENDING,66.04,dataset nhidcl.csv
PRJ_MST_1174,Bulk Water Pipeline Project #174 (Maharashtra),Central Division,MAHARASHTRA,19.3729,74.3585,144.92,1550.58,2337.13,0,5,25,91,1,APPROVED,APPROVED,73.7,dataset nhidcl.csv
PRJ_MST_1175,Highway Project #175 (Maharashtra),Central Division,MAHARASHTRA,18.2579,73.3392,45.59,393.69,619.37,0,5,4,7,0,APPROVED,PENDING,52.18,dataset nhidcl.csv
PRJ_MST_1176,Freight Corridor Project #176 (Maharashtra),Central Division,MAHARASHTRA,19.0952,74.6241,180.68,1357.77,1959.31,2,1,21,94,0,PENDING,APPROVED,72.61,dataset nhidcl.csv
PRJ_MST_1177,Power Grid Line Project #177 (Maharashtra),Central Division,MAHARASHTRA,19.5764,73.0551,174.5,1339.73,2058.67,1,3,14,2,0,REJECTED,PENDING,73.5,dataset nhidcl.csv
PRJ_MST_1178,Urban Transit Corridor Project #178 (Maharashtra),Central Division,MAHARASHTRA,19.0099,73.9299,79.91,789.73,1068.16,5,2,12,66,0,REJECTED,APPROVED,82.34,dataset nhidcl.csv
PRJ_MST_1179,Industrial Zone Project #179 (Maharashtra),Central Division,MAHARASHTRA,18.3934,75.2061,43.14,497.76,635.21,4,3,27,107,0,PENDING,REJECTED,95.0,dataset nhidcl.csv
PRJ_MST_1180,Bulk Water Pipeline Project #180 (Maharashtra),Central Division,MAHARASHTRA,19.8499,74.6094,187.77,2249.22,3165.42,0,3,32,85,1,APPROVED,APPROVED,76.89,dataset nhidcl.csv
PRJ_MST_1181,Highway Project #181 (Maharashtra),Central Division,MAHARASHTRA,18.669,73.9779,129.51,1151.36,1409.39,6,1,22,80,0,APPROVED,APPROVED,77.55,dataset nhidcl.csv
PRJ_MST_1182,Freight Corridor Project #182 (Maharashtra),Central Division,MAHARASHTRA,18.9675,74.3781,90.78,858.95,1185.22,3,3,32,99,1,REJECTED,APPROVED,95.0,dataset nhidcl.csv
PRJ_MST_1183,Power Grid Line Project #183 (Maharashtra),Central Division,MAHARASHTRA,20.0518,73.0736,51.24,317.58,440.31,5,1,17,16,0,PENDING,REJECTED,92.13,dataset nhidcl.csv
PRJ_MST_1184,Urban Transit Corridor Project #184 (Maharashtra),Central Division,MAHARASHTRA,19.2104,74.9806,296.52,3531.04,5899.84,4,4,29,13,0,APPROVED,REJECTED,89.92,dataset nhidcl.csv
PRJ_MST_1185,Industrial Zone Project #185 (Maharashtra),Central Division,MAHARASHTRA,19.8204,73.9891,137.19,1639.23,2228.64,4,4,25,114,1,APPROVED,APPROVED,91.71,dataset nhidcl.csv
PRJ_MST_1186,Bulk Water Pipeline Project #186 (Maharashtra),Central Division,MAHARASHTRA,19.5456,74.1193,292.84,2177.13,3542.31,0,1,15,8,1,APPROVED,PENDING,62.36,dataset nhidcl.csv
PRJ_MST_1187,Highway Project #187 (Maharashtra),Central Division,MAHARASHTRA,19.1383,73.6699,28.57,287.56,403.73,5,3,12,61,0,APPROVED,PENDING,66.65,dataset nhidcl.csv
PRJ_MST_1188,Freight Corridor Project #188 (Maharashtra),Central Division,MAHARASHTRA,19.0781,75.2688,20.74,216.22,354.76,3,3,32,93,1,REJECTED,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1189,Power Grid Line Project #189 (Maharashtra),Central Division,MAHARASHTRA,19.3881,74.4337,325.06,3310.27,5492.85,0,4,25,20,0,PENDING,PENDING,80.07,dataset nhidcl.csv
PRJ_MST_1190,Urban Transit Corridor Project #190 (Maharashtra),Central Division,MAHARASHTRA,18.3862,74.2177,242.4,2263.7,2751.49,5,4,0,75,0,APPROVED,APPROVED,60.07,dataset nhidcl.csv
PRJ_MST_1191,Industrial Zone Project #191 (Maharashtra),Central Division,MAHARASHTRA,19.1495,75.1773,348.29,3113.44,4619.4,4,0,1,36,0,APPROVED,APPROVED,47.64,dataset nhidcl.csv
PRJ_MST_1192,Bulk Water Pipeline Project #192 (Maharashtra),Central Division,MAHARASHTRA,20.1864,73.2012,178.24,1532.92,2517.85,4,4,5,95,1,APPROVED,REJECTED,95.0,dataset nhidcl.csv
PRJ_MST_1193,Highway Project #193 (Maharashtra),Central Division,MAHARASHTRA,18.8152,73.6568,72.52,684.79,1093.96,4,1,23,10,0,APPROVED,REJECTED,77.64,dataset nhidcl.csv
PRJ_MST_1194,Freight Corridor Project #194 (Maharashtra),Central Division,MAHARASHTRA,18.6299,74.6656,334.25,3406.71,4766.47,7,2,17,19,0,PENDING,PENDING,93.99,dataset nhidcl.csv
PRJ_MST_1195,Power Grid Line Project #195 (Maharashtra),Central Division,MAHARASHTRA,19.3427,74.8978,74.8,794.09,1200.07,1,5,26,34,0,APPROVED,APPROVED,61.56,dataset nhidcl.csv
PRJ_MST_1196,Urban Transit Corridor Project #196 (Maharashtra),Central Division,MAHARASHTRA,18.7094,73.1054,141.86,1404.42,1900.08,1,3,7,52,0,PENDING,APPROVED,55.01,dataset nhidcl.csv
PRJ_MST_1197,Industrial Zone Project #197 (Maharashtra),Central Division,MAHARASHTRA,19.0503,74.1185,328.4,2334.39,3495.22,0,3,27,46,0,PENDING,PENDING,79.01,dataset nhidcl.csv
PRJ_MST_1198,Bulk Water Pipeline Project #198 (Maharashtra),Central Division,MAHARASHTRA,20.0251,75.1466,46.94,518.97,740.7,6,2,9,109,0,APPROVED,REJECTED,87.85,dataset nhidcl.csv
PRJ_MST_1199,Highway Project #199 (Maharashtra),Central Division,MAHARASHTRA,19.9551,74.7972,169.81,1344.9,1908.42,4,1,16,74,0,PENDING,REJECTED,93.14,dataset nhidcl.csv
PRJ_MST_1200,Freight Corridor Project #200 (Maharashtra),Central Division,MAHARASHTRA,18.9936,74.409,312.81,2401.11,3889.91,0,0,28,51,0,APPROVED,PENDING,66.49,dataset nhidcl.csv
PRJ_MST_1201,Power Grid Line Project #201 (Maharashtra),Central Division,MAHARASHTRA,19.8465,74.7186,125.4,965.65,1531.34,3,3,5,7,0,REJECTED,PENDING,75.84,dataset nhidcl.csv
PRJ_MST_1202,Urban Transit Corridor Project #202 (Maharashtra),Central Division,MAHARASHTRA,18.6716,73.547,337.68,3047.67,5086.68,6,4,13,3,0,APPROVED,APPROVED,67.57,dataset nhidcl.csv
PRJ_MST_1203,Industrial Zone Project #203 (Maharashtra),Central Division,MAHARASHTRA,19.8922,73.6385,349.13,3571.59,4339.62,4,2,21,26,0,PENDING,APPROVED,72.52,dataset nhidcl.csv
PRJ_MST_1204,Bulk Water Pipeline Project #204 (Maharashtra),Central Division,MAHARASHTRA,18.249,74.6572,180.39,1910.33,2642.18,1,1,5,43,0,APPROVED,REJECTED,52.9,dataset nhidcl.csv
PRJ_MST_1205,Highway Project #205 (Maharashtra),Central Division,MAHARASHTRA,19.944,74.5301,126.03,1291.63,1921.84,4,0,25,39,1,PENDING,PENDING,94.86,dataset nhidcl.csv
PRJ_MST_1206,Freight Corridor Project #206 (Maharashtra),Central Division,MAHARASHTRA,18.8569,74.7717,341.23,2140.58,2857.67,7,5,11,101,0,APPROVED,APPROVED,82.19,dataset nhidcl.csv
PRJ_MST_1207,Power Grid Line Project #207 (Maharashtra),Central Division,MAHARASHTRA,20.1134,73.4123,349.58,2845.13,3847.82,6,2,34,46,0,APPROVED,APPROVED,83.4,dataset nhidcl.csv
PRJ_MST_1208,Urban Transit Corridor Project #208 (Maharashtra),Central Division,MAHARASHTRA,20.0797,73.8105,166.92,1704.96,2298.42,4,2,13,93,0,APPROVED,PENDING,71.78,dataset nhidcl.csv
PRJ_MST_1209,Industrial Zone Project #209 (Maharashtra),Central Division,MAHARASHTRA,19.4011,74.3549,34.77,325.0,427.88,3,0,21,43,1,REJECTED,APPROVED,88.16,dataset nhidcl.csv
PRJ_MST_1210,Bulk Water Pipeline Project #210 (Maharashtra),Central Division,MAHARASHTRA,19.1063,74.1815,167.53,1955.13,3057.89,1,1,22,47,1,APPROVED,APPROVED,63.03,dataset nhidcl.csv
PRJ_MST_1211,Highway Project #211 (Maharashtra),Central Division,MAHARASHTRA,18.6271,75.2185,254.36,2540.69,3310.03,7,2,6,111,0,PENDING,PENDING,93.99,dataset nhidcl.csv
PRJ_MST_1212,Freight Corridor Project #212 (Maharashtra),Central Division,MAHARASHTRA,19.9476,72.9093,226.6,2618.94,3323.7,7,3,24,90,0,APPROVED,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1213,Power Grid Line Project #213 (Maharashtra),Central Division,MAHARASHTRA,18.1819,73.0978,241.31,1848.92,2394.24,4,0,12,84,0,APPROVED,PENDING,66.55,dataset nhidcl.csv
PRJ_MST_1214,Urban Transit Corridor Project #214 (Maharashtra),Central Division,MAHARASHTRA,19.8747,72.8543,340.73,3621.37,5868.82,2,1,20,51,0,APPROVED,APPROVED,52.0,dataset nhidcl.csv
PRJ_MST_1215,Industrial Zone Project #215 (Maharashtra),Central Division,MAHARASHTRA,18.772,74.2493,238.45,1625.02,2111.06,1,0,9,83,0,APPROVED,PENDING,48.89,dataset nhidcl.csv
PRJ_MST_1216,Bulk Water Pipeline Project #216 (Maharashtra),Central Division,MAHARASHTRA,20.019,73.7968,50.18,509.27,821.69,1,2,8,67,0,PENDING,APPROVED,57.31,dataset nhidcl.csv
PRJ_MST_1217,Highway Project #217 (Maharashtra),Central Division,MAHARASHTRA,18.625,74.6985,214.61,2101.16,3231.85,3,3,14,10,1,APPROVED,APPROVED,63.92,dataset nhidcl.csv
PRJ_MST_1218,Freight Corridor Project #218 (Maharashtra),Central Division,MAHARASHTRA,18.7376,72.9627,89.82,898.47,1459.18,2,4,1,76,0,PENDING,PENDING,70.9,dataset nhidcl.csv
PRJ_MST_1219,Power Grid Line Project #219 (Maharashtra),Central Division,MAHARASHTRA,18.5006,74.3371,282.37,3116.46,5264.48,5,2,24,72,0,APPROVED,PENDING,84.81,dataset nhidcl.csv
PRJ_MST_1220,Urban Transit Corridor Project #220 (Maharashtra),Central Division,MAHARASHTRA,18.8459,74.3582,135.6,1216.24,1989.8,5,3,12,3,0,PENDING,PENDING,84.52,dataset nhidcl.csv
PRJ_MST_1221,Industrial Zone Project #221 (Maharashtra),Central Division,MAHARASHTRA,19.7332,73.2001,185.8,1880.5,2858.07,3,4,33,75,0,PENDING,PENDING,95.0,dataset nhidcl.csv
PRJ_MST_1222,Bulk Water Pipeline Project #222 (Maharashtra),Central Division,MAHARASHTRA,18.4788,74.1372,252.17,1943.17,2827.85,0,1,33,72,0,APPROVED,PENDING,70.38,dataset nhidcl.csv
PRJ_MST_1223,Highway Project #223 (Maharashtra),Central Division,MAHARASHTRA,20.0952,74.8667,76.64,680.5,1060.14,1,1,34,76,0,PENDING,APPROVED,73.15,dataset nhidcl.csv
PRJ_MST_1224,Freight Corridor Project #224 (Maharashtra),Central Division,MAHARASHTRA,19.4489,74.207,218.35,2475.06,3368.18,5,3,2,47,0,APPROVED,APPROVED,52.82,dataset nhidcl.csv
PRJ_MST_1225,Power Grid Line Project #225 (Maharashtra),Central Division,MAHARASHTRA,19.1323,74.1496,72.81,738.21,1027.63,7,2,5,25,0,PENDING,APPROVED,71.38,dataset nhidcl.csv
PRJ_MST_1226,Urban Transit Corridor Project #226 (Maharashtra),Central Division,MAHARASHTRA,19.8532,75.0677,292.77,1925.83,2811.68,2,2,18,101,0,PENDING,APPROVED,71.03,dataset nhidcl.csv
PRJ_MST_1227,Industrial Zone Project #227 (Maharashtra),Central Division,MAHARASHTRA,19.9384,74.2586,129.79,857.64,1078.75,5,2,2,105,0,PENDING,REJECTED,80.75,dataset nhidcl.csv
PRJ_MST_1228,Bulk Water Pipeline Project #228 (Maharashtra),Central Division,MAHARASHTRA,19.1208,73.2705,200.41,1764.11,2868.25,4,5,17,76,0,PENDING,APPROVED,85.67,dataset nhidcl.csv
PRJ_MST_1229,Highway Project #229 (Maharashtra),Central Division,MAHARASHTRA,20.1189,73.5642,294.13,3285.21,3999.96,1,1,8,38,0,APPROVED,REJECTED,58.82,dataset nhidcl.csv
PRJ_MST_1230,Freight Corridor Project #230 (Maharashtra),Central Division,MAHARASHTRA,18.9801,74.4865,339.79,3134.71,4462.14,4,3,11,91,0,APPROVED,PENDING,74.13,dataset nhidcl.csv
PRJ_MST_1231,Power Grid Line Project #231 (Maharashtra),Central Division,MAHARASHTRA,19.4293,73.2602,128.09,1228.12,1908.21,7,2,4,57,0,APPROVED,PENDING,73.58,dataset nhidcl.csv
PRJ_MST_1232,Urban Transit Corridor Project #232 (Maharashtra),Central Division,MAHARASHTRA,20.1035,74.7113,49.16,480.64,699.16,5,1,2,18,0,APPROVED,PENDING,54.55,dataset nhidcl.csv
PRJ_MST_1233,Industrial Zone Project #233 (Maharashtra),Central Division,MAHARASHTRA,18.3047,73.9347,337.95,2353.28,3657.01,5,2,10,87,0,APPROVED,PENDING,69.38,dataset nhidcl.csv
PRJ_MST_1234,Bulk Water Pipeline Project #234 (Maharashtra),Central Division,MAHARASHTRA,18.4293,73.1002,346.47,3779.29,6253.24,7,4,29,82,0,APPROVED,APPROVED,88.86,dataset nhidcl.csv
PRJ_MST_1235,Highway Project #235 (Maharashtra),Central Division,MAHARASHTRA,18.1612,74.3045,323.3,2907.45,4678.28,4,2,3,112,0,APPROVED,APPROVED,57.45,dataset nhidcl.csv
PRJ_MST_1236,Freight Corridor Project #236 (Maharashtra),Central Division,MAHARASHTRA,19.026,73.821,300.66,1947.32,2640.43,5,0,4,76,0,REJECTED,PENDING,88.59,dataset nhidcl.csv
PRJ_MST_1237,Power Grid Line Project #237 (Maharashtra),Central Division,MAHARASHTRA,19.6455,73.4648,182.92,1677.69,2223.98,3,4,0,76,1,APPROVED,APPROVED,55.58,dataset nhidcl.csv
PRJ_MST_1238,Urban Transit Corridor Project #238 (Maharashtra),Central Division,MAHARASHTRA,19.8847,73.6812,174.64,1166.3,1713.49,1,5,26,57,0,APPROVED,APPROVED,66.74,dataset nhidcl.csv
PRJ_MST_1239,Industrial Zone Project #239 (Maharashtra),Central Division,MAHARASHTRA,18.2172,73.9065,204.45,2130.04,2575.05,2,3,27,27,0,PENDING,PENDING,78.88,dataset nhidcl.csv
PRJ_MST_1240,Bulk Water Pipeline Project #240 (Maharashtra),Central Division,MAHARASHTRA,20.0228,74.0645,55.28,469.34,684.2,5,5,28,116,0,PENDING,APPROVED,95.0,dataset nhidcl.csv
PRJ_MST_1241,Highway Project #241 (Maharashtra),Central Division,MAHARASHTRA,18.9735,72.8452,316.58,2512.89,3036.59,4,5,17,65,0,PENDING,REJECTED,95.0,dataset nhidcl.csv
PRJ_MST_1242,Freight Corridor Project #242 (Maharashtra),Central Division,MAHARASHTRA,18.7318,73.3133,223.0,1528.38,2302.22,2,2,11,9,1,PENDING,REJECTED,83.09,dataset nhidcl.csv
PRJ_MST_1243,Power Grid Line Project #243 (Maharashtra),Central Division,MAHARASHTRA,20.0306,75.27,347.38,3900.29,5974.57,2,3,12,85,0,PENDING,REJECTED,85.93,dataset nhidcl.csv
PRJ_MST_1244,Urban Transit Corridor Project #244 (Maharashtra),Central Division,MAHARASHTRA,19.544,73.4853,248.55,1576.17,2147.65,3,2,1,76,1,PENDING,APPROVED,70.64,dataset nhidcl.csv
PRJ_MST_1245,Industrial Zone Project #245 (Maharashtra),Central Division,MAHARASHTRA,18.9656,75.2518,137.06,1341.57,1936.71,3,7,36,57,0,REJECTED,APPROVED,95.0,dataset nhidcl.csv
PRJ_MST_1246,Bulk Water Pipeline Project #246 (Maharashtra),Central Division,MAHARASHTRA,19.638,73.6192,77.24,782.36,1262.61,4,2,15,72,0,APPROVED,REJECTED,77.2,dataset nhidcl.csv
PRJ_MST_1247,Highway Project #247 (Maharashtra),Central Division,MAHARASHTRA,19.7264,74.5501,35.24,415.99,677.21,3,1,23,96,1,APPROVED,APPROVED,80.02,dataset nhidcl.csv
PRJ_MST_1248,Freight Corridor Project #248 (Maharashtra),Central Division,MAHARASHTRA,19.8499,73.0742,127.84,1035.86,1501.83,5,4,34,13,0,APPROVED,REJECTED,95.0,dataset nhidcl.csv
PRJ_MST_1249,Power Grid Line Project #249 (Maharashtra),Central Division,MAHARASHTRA,18.8245,74.5825,137.41,1359.6,2239.32,0,4,21,111,0,PENDING,REJECTED,91.96,dataset nhidcl.csv
PRJ_MST_1250,Urban Transit Corridor Project #250 (Maharashtra),Central Division,MAHARASHTRA,18.1237,74.1467,178.2,1318.57,1898.82,1,4,35,83,0,APPROVED,REJECTED,88.99,dataset nhidcl.csv
PRJ_MST_1251,Industrial Zone Project #251 (Maharashtra),Central Division,MAHARASHTRA,19.0237,74.6127,237.46,1843.9,2373.09,3,3,10,14,0,REJECTED,APPROVED,72.11,dataset nhidcl.csv
PRJ_MST_1252,Bulk Water Pipeline Project #252 (Maharashtra),Central Division,MAHARASHTRA,19.7002,75.0838,48.36,523.62,664.66,6,3,28,95,0,APPROVED,APPROVED,83.29,dataset nhidcl.csv
